onset	duration	condition
2.064	53.951	tasteless
56.015	0	rinse
71.016	44.976	MPG
115.992	0	rinse
130.991	35.969	citric_acid
166.96	0	rinse
181.959	44.977	tasteless
226.936	0	rinse
241.944	44.983	Sucrose
286.927	0	rinse
301.928	35.975	MPG
337.903	0	rinse
352.92	45.04	NaCl
397.96	0	rinse
412.96	45	tasteless
457.96	0	rinse
472.96	54.0000000000001	citric_acid
526.96	0	rinse
541.96	44.985	NaCl
586.945	0	rinse
601.936	53.9929999999999	Sucrose
655.929	0	rinse
670.928	36	tasteless
706.928	0	rinse
