onset	duration	condition
2.019	45.004	citric_acid
47.023	0	rinse
62.048	35.976	tasteless
98.024	0	rinse
113.024	53.944	MPG
166.968	0	rinse
181.96	45	tasteless
226.96	0	rinse
241.961	36	Sucrose
277.961	0	rinse
292.96	45	tasteless
337.96	0	rinse
352.96	53.968	NaCl
406.928	0	rinse
421.936	44.968	citric_acid
466.904	0	rinse
481.904	54.008	tasteless
535.912	0	rinse
550.92	35.984	NaCl
586.904	0	rinse
601.904	44.9930000000001	Sucrose
646.897	0	rinse
661.905	44.991	MPG
706.896	0	rinse
