onset	duration	condition
2.027	54.053	tasteless
56.08	0	rinse
71.08	44.999	MPG
116.079	0	rinse
131.08	36	citric_acid
167.08	0	rinse
182.08	45	tasteless
227.08	0	rinse
242.079	44.969	Sucrose
287.048	0	rinse
302.048	35.992	MPG
338.04	0	rinse
353.048	44.976	NaCl
398.024	0	rinse
413.024	45.016	tasteless
458.04	0	rinse
473.048	54	citric_acid
527.048	0	rinse
542.048	45	NaCl
587.048	0	rinse
602.048	53.936	Sucrose
655.984	0	rinse
670.992	35.9920000000001	tasteless
706.984	0	rinse
