onset	duration	condition
2.002	36.046	tasteless
38.048	0	rinse
53.048	45.001	Sucrose
98.049	0	rinse
113.056	45.008	NaCl
158.064	0	rinse
173.081	36.023	citric_acid
209.104	0	rinse
224.089	35.968	tasteless
260.057	0	rinse
275.073	53.952	Sucrose
329.025	0	rinse
344.025	44.999	NaCl
389.024	0	rinse
404.025	53.999	tasteless
458.024	0	rinse
473.025	35.991	MPG
509.016	0	rinse
524.025	54.008	citric_acid
578.033	0	rinse
593.025	44.999	MPG
638.024	0	rinse
653.024	53.992	tasteless
707.016	0	rinse
