onset	duration	condition
2.053	45.018	citric_acid
47.071	0	rinse
62.047	35.968	tasteless
98.015	0	rinse
113.015	54.009	MPG
167.024	0	rinse
182.016	45.024	tasteless
227.04	0	rinse
242.047	36	Sucrose
278.047	0	rinse
293.047	45.001	tasteless
338.048	0	rinse
353.048	54.008	NaCl
407.056	0	rinse
422.048	45	citric_acid
467.048	0	rinse
482.048	54	tasteless
536.048	0	rinse
551.048	35.976	NaCl
587.024	0	rinse
602.016	44.9440000000001	Sucrose
646.96	0	rinse
661.96	44.968	MPG
706.928	0	rinse
