onset	duration	condition
2.051	36.052	tasteless
38.103	0	rinse
53.104	44.999	Sucrose
98.103	0	rinse
113.119	44.953	NaCl
158.072	0	rinse
173.071	35.976	citric_acid
209.047	0	rinse
224.047	36	tasteless
260.047	0	rinse
275.047	54.008	Sucrose
329.055	0	rinse
344.047	45.001	NaCl
389.048	0	rinse
404.048	53.936	tasteless
457.984	0	rinse
472.984	35.976	MPG
508.96	0	rinse
523.96	53.968	citric_acid
577.928	0	rinse
592.927	45.001	MPG
637.928	0	rinse
652.944	53.952	tasteless
706.896	0	rinse
