onset	duration	condition
2.01	54.071	tasteless
56.081	0	rinse
71.08	45.001	MPG
116.081	0	rinse
131.081	36	citric_acid
167.081	0	rinse
182.081	44.967	tasteless
227.048	0	rinse
242.048	44.969	Sucrose
287.017	0	rinse
302.017	36	MPG
338.017	0	rinse
353.017	45.248	NaCl
398.265	0	rinse
413.257	44.976	tasteless
458.233	0	rinse
473.232	54.001	citric_acid
527.233	0	rinse
542.249	44.9839999999999	NaCl
587.233	0	rinse
602.233	54	Sucrose
656.233	0	rinse
671.233	36	tasteless
707.233	0	rinse
