onset	duration	condition
2.032	36.048	tasteless
38.08	0	rinse
53.08	44.999	Sucrose
98.079	0	rinse
113.08	45	NaCl
158.08	0	rinse
173.08	36	citric_acid
209.08	0	rinse
224.08	35.968	tasteless
260.048	0	rinse
275.049	53.943	Sucrose
328.992	0	rinse
343.992	44.968	NaCl
388.96	0	rinse
403.96	54	tasteless
457.96	0	rinse
472.96	36	MPG
508.96	0	rinse
523.961	53.967	citric_acid
577.928	0	rinse
592.929	44.999	MPG
637.928	0	rinse
652.928	54	tasteless
706.928	0	rinse
