onset	duration	condition
2.021	54.051	tasteless
56.072	0	rinse
71.072	45.001	MPG
116.073	0	rinse
131.08	35.993	citric_acid
167.073	0	rinse
182.08	44.992	tasteless
227.072	0	rinse
242.089	44.991	Sucrose
287.08	0	rinse
302.072	36.792	MPG
338.864	0	rinse
353.856	45.153	NaCl
399.009	0	rinse
414.009	45.479	tasteless
459.488	0	rinse
474.488	53.968	citric_acid
528.456	0	rinse
543.457	45	NaCl
588.457	0	rinse
603.609	54.024	Sucrose
657.633	0	rinse
672.64	36.001	tasteless
708.641	0	rinse
