onset	duration	condition
2.055	45.017	MPG
47.072	0	rinse
62.073	44.999	tasteless
107.072	0	rinse
122.072	44.969	citric_acid
167.041	0	rinse
182.065	44.975	tasteless
227.04	0	rinse
242.056	35.968	NaCl
278.024	0	rinse
293.017	45	Sucrose
338.017	0	rinse
353.017	54	NaCl
407.017	0	rinse
422.016	53.969	tasteless
475.985	0	rinse
490.984	45.001	citric_acid
535.985	0	rinse
550.985	36	tasteless
586.985	0	rinse
601.985	35.976	Sucrose
637.961	0	rinse
652.961	53.968	MPG
706.929	0	rinse
