onset	duration	condition
2.026	54.662	tasteless
56.688	0	rinse
71.68	44.992	MPG
116.672	0	rinse
131.672	37.024	citric_acid
168.696	0	rinse
183.72	46	tasteless
229.72	0	rinse
244.712	44.977	Sucrose
289.689	0	rinse
304.687	36.018	MPG
340.705	0	rinse
355.712	44.976	NaCl
400.688	0	rinse
415.704	45.136	tasteless
460.84	0	rinse
475.856	53.92	citric_acid
529.776	0	rinse
545.208	45.288	NaCl
590.496	0	rinse
605.497	53.999	Sucrose
659.496	0	rinse
674.497	36.456	tasteless
710.953	0	rinse
