onset	duration	condition
2.015	36.034	tasteless
38.049	0	rinse
53.048	45.001	Sucrose
98.049	0	rinse
113.065	44.982	NaCl
158.047	0	rinse
173.047	36	citric_acid
209.047	0	rinse
224.064	35.984	tasteless
260.048	0	rinse
275.048	54	Sucrose
329.048	0	rinse
344.048	45	NaCl
389.048	0	rinse
404.048	54	tasteless
458.048	0	rinse
473.048	36	MPG
509.048	0	rinse
524.048	53.9690000000001	citric_acid
578.017	0	rinse
593.024	45.032	MPG
638.056	0	rinse
653.056	53.992	tasteless
707.048	0	rinse
