onset	duration	condition
2.027	45.013	MPG
47.04	0	rinse
62.04	44.975	tasteless
107.015	0	rinse
122.024	44.984	citric_acid
167.008	0	rinse
182.007	45	tasteless
227.007	0	rinse
242.008	36	NaCl
278.008	0	rinse
293.016	44.991	Sucrose
338.007	0	rinse
353.007	54	NaCl
407.007	0	rinse
422.007	53.968	tasteless
475.975	0	rinse
490.984	44.968	citric_acid
535.952	0	rinse
550.952	36	tasteless
586.952	0	rinse
601.951	36	Sucrose
637.951	0	rinse
652.952	53.999	MPG
706.951	0	rinse
