onset	duration	condition
2.022	36.05	tasteless
38.072	0	rinse
53.072	44.969	Sucrose
98.041	0	rinse
113.041	44.999	NaCl
158.04	0	rinse
173.04	36	citric_acid
209.04	0	rinse
224.041	35.999	tasteless
260.04	0	rinse
275.041	53.999	Sucrose
329.04	0	rinse
344.049	45.023	NaCl
389.072	0	rinse
404.081	53.991	tasteless
458.072	0	rinse
473.072	36	MPG
509.072	0	rinse
524.072	54	citric_acid
578.072	0	rinse
593.073	45	MPG
638.073	0	rinse
653.089	53.9839999999999	tasteless
707.073	0	rinse
