onset	duration	condition
2.068	45.043	MPG
47.111	0	rinse
62.127	45.008	tasteless
107.135	0	rinse
122.136	44.999	citric_acid
167.135	0	rinse
182.135	44.969	tasteless
227.104	0	rinse
242.111	36.008	NaCl
278.119	0	rinse
293.127	45.04	Sucrose
338.167	0	rinse
353.168	53.999	NaCl
407.167	0	rinse
422.176	53.992	tasteless
476.168	0	rinse
491.168	45.927	citric_acid
537.095	0	rinse
552.095	35.976	tasteless
588.071	0	rinse
603.071	36	Sucrose
639.071	0	rinse
654.072	53.968	MPG
708.04	0	rinse
