onset	duration	condition
2.007	35.937	tasteless
37.944	0	rinse
52.944	44.968	Sucrose
97.912	0	rinse
112.92	45.008	NaCl
157.928	0	rinse
172.912	36.096	citric_acid
209.008	0	rinse
224.008	36.592	tasteless
260.6	0	rinse
275.601	53.975	Sucrose
329.576	0	rinse
344.569	44.975	NaCl
389.544	0	rinse
404.544	54	tasteless
458.544	0	rinse
473.544	36	MPG
509.544	0	rinse
524.544	54	citric_acid
578.544	0	rinse
593.544	45.96	MPG
639.504	0	rinse
654.504	54.448	tasteless
708.952	0	rinse
