onset	duration	condition
2.019	36.005	tasteless
38.024	0	rinse
53.024	44.968	Sucrose
97.992	0	rinse
112.991	45.001	NaCl
157.992	0	rinse
172.992	36.016	citric_acid
209.008	0	rinse
223.992	35.976	tasteless
259.968	0	rinse
274.968	53.96	Sucrose
328.928	0	rinse
343.928	45.016	NaCl
388.944	0	rinse
403.952	53.952	tasteless
457.904	0	rinse
472.904	35.992	MPG
508.896	0	rinse
523.904	53.936	citric_acid
577.84	0	rinse
592.856	45.016	MPG
637.872	0	rinse
652.872	54	tasteless
706.872	0	rinse
