onset	duration	condition
2.004	45.037	MPG
47.041	0	rinse
62.041	44.976	tasteless
107.017	0	rinse
122.008	45.033	citric_acid
167.041	0	rinse
182.049	44.959	tasteless
227.008	0	rinse
242.009	35.976	NaCl
277.985	0	rinse
292.985	45.4	Sucrose
338.385	0	rinse
353.401	54	NaCl
407.401	0	rinse
422.402	55.088	tasteless
477.49	0	rinse
492.481	46.08	citric_acid
538.561	0	rinse
553.561	36	tasteless
589.561	0	rinse
604.561	36.0079999999999	Sucrose
640.569	0	rinse
655.561	54	MPG
709.561	0	rinse
