onset	duration	condition
2.04	45.025	MPG
47.065	0	rinse
62.073	44.999	tasteless
107.072	0	rinse
122.08	44.993	citric_acid
167.073	0	rinse
182.089	44.983	tasteless
227.072	0	rinse
242.073	35.976	NaCl
278.049	0	rinse
293.049	45.008	Sucrose
338.057	0	rinse
353.072	54	NaCl
407.072	0	rinse
422.072	54	tasteless
476.072	0	rinse
491.073	45.032	citric_acid
536.105	0	rinse
551.113	35.992	tasteless
587.105	0	rinse
602.105	36.008	Sucrose
638.113	0	rinse
653.122	53.9590000000001	MPG
707.081	0	rinse
