onset	duration	condition
2.023	36.026	tasteless
38.049	0	rinse
53.048	45.001	Sucrose
98.049	0	rinse
113.049	44.967	NaCl
158.016	0	rinse
173.017	35.944	citric_acid
208.961	0	rinse
223.961	36	tasteless
259.961	0	rinse
274.961	54	Sucrose
328.961	0	rinse
343.961	45	NaCl
388.961	0	rinse
403.961	53.993	tasteless
457.954	0	rinse
472.961	36	MPG
508.961	0	rinse
523.961	54	citric_acid
577.961	0	rinse
592.961	45	MPG
637.961	0	rinse
652.962	53.999	tasteless
706.961	0	rinse
