onset	duration	condition
2.024	54.015	tasteless
56.039	0	rinse
71.04	45.008	MPG
116.048	0	rinse
131.04	36	citric_acid
167.04	0	rinse
182.04	45.008	tasteless
227.048	0	rinse
242.04	45	Sucrose
287.04	0	rinse
302.039	35.993	MPG
338.032	0	rinse
353.016	44.968	NaCl
397.984	0	rinse
413.008	45.008	tasteless
458.016	0	rinse
473.016	53.968	citric_acid
526.984	0	rinse
541.984	45	NaCl
586.984	0	rinse
601.984	54	Sucrose
655.984	0	rinse
670.985	35.968	tasteless
706.953	0	rinse
