onset	duration	condition
2.049	55.983	tasteless
58.032	0	rinse
73.024	45.871	MPG
118.895	0	rinse
133.912	35.983	citric_acid
169.895	0	rinse
184.896	44.992	tasteless
229.888	0	rinse
244.896	44.968	Sucrose
289.864	0	rinse
304.864	36.032	MPG
340.896	0	rinse
355.896	45.032	NaCl
400.928	0	rinse
415.928	45	tasteless
460.928	0	rinse
475.928	53.992	citric_acid
529.92	0	rinse
544.92	45.008	NaCl
589.928	0	rinse
604.928	54	Sucrose
658.928	0	rinse
673.928	35.984	tasteless
709.912	0	rinse
