onset	duration	condition
2.024	36.049	tasteless
38.073	0	rinse
53.073	44.999	Sucrose
98.072	0	rinse
113.072	45.009	NaCl
158.081	0	rinse
173.072	36	citric_acid
209.072	0	rinse
224.072	35.976	tasteless
260.048	0	rinse
275.048	54.6	Sucrose
329.648	0	rinse
344.648	45.001	NaCl
389.649	0	rinse
404.649	54.304	tasteless
458.953	0	rinse
473.953	35.992	MPG
509.945	0	rinse
524.945	54.136	citric_acid
579.081	0	rinse
594.064	45.0010000000001	MPG
639.065	0	rinse
654.273	54.064	tasteless
708.337	0	rinse
