onset	duration	condition
2.018	35.894	tasteless
37.912	0	rinse
52.88	44.848	Sucrose
97.728	0	rinse
112.704	44.848	NaCl
157.552	0	rinse
172.528	35.872	citric_acid
208.4	0	rinse
223.376	35.872	tasteless
259.248	0	rinse
274.224	53.808	Sucrose
328.032	0	rinse
343.008	44.832	NaCl
387.84	0	rinse
402.816	53.808	tasteless
456.624	0	rinse
471.6	35.864	MPG
507.464	0	rinse
522.44	53.824	citric_acid
576.264	0	rinse
591.24	44.8489999999999	MPG
636.089	0	rinse
651.064	53.825	tasteless
704.889	0	rinse
