onset	duration	condition
2.065	36.071	tasteless
38.136	0	rinse
53.144	45.024	Sucrose
98.168	0	rinse
113.169	44.999	NaCl
158.168	0	rinse
173.168	35.976	citric_acid
209.144	0	rinse
224.144	35.992	tasteless
260.136	0	rinse
275.145	53.991	Sucrose
329.136	0	rinse
344.153	44.991	NaCl
389.144	0	rinse
404.136	53.968	tasteless
458.104	0	rinse
473.112	36	MPG
509.112	0	rinse
524.112	53.9680000000001	citric_acid
578.08	0	rinse
593.08	45.001	MPG
638.081	0	rinse
653.081	54	tasteless
707.081	0	rinse
