onset	duration	condition
2.02999999999999	36.042	tasteless
38.072	0	rinse
53.072	44.985	Sucrose
98.057	0	rinse
113.073	44.999	NaCl
158.072	0	rinse
173.073	36	citric_acid
209.073	0	rinse
224.073	36	tasteless
260.073	0	rinse
275.073	54	Sucrose
329.073	0	rinse
344.073	44.968	NaCl
389.041	0	rinse
404.057	53.952	tasteless
458.009	0	rinse
473.017	36	MPG
509.017	0	rinse
524.017	54	citric_acid
578.017	0	rinse
593.017	44.977	MPG
637.994	0	rinse
652.985	53.968	tasteless
706.953	0	rinse
