onset	duration	condition
2.03	36.05	tasteless
38.08	0	rinse
53.08	45	Sucrose
98.08	0	rinse
113.081	45.007	NaCl
158.088	0	rinse
173.08	35.976	citric_acid
209.056	0	rinse
224.056	35.968	tasteless
260.024	0	rinse
275.024	54	Sucrose
329.024	0	rinse
344.041	44.983	NaCl
389.024	0	rinse
404.024	54	tasteless
458.024	0	rinse
473.024	36	MPG
509.024	0	rinse
524.032	53.992	citric_acid
578.024	0	rinse
593.033	44.984	MPG
638.017	0	rinse
653.024	53.9930000000001	tasteless
707.017	0	rinse
