onset	duration	condition
2.016	45.032	citric_acid
47.048	0	rinse
62.048	36.024	tasteless
98.072	0	rinse
113.072	53.976	MPG
167.048	0	rinse
182.057	44.991	tasteless
227.048	0	rinse
242.064	35.984	Sucrose
278.048	0	rinse
293.048	45.001	tasteless
338.049	0	rinse
353.048	54.545	NaCl
407.593	0	rinse
422.608	44.976	citric_acid
467.584	0	rinse
482.56	53.992	tasteless
536.552	0	rinse
551.553	36	NaCl
587.553	0	rinse
602.561	44.991	Sucrose
647.552	0	rinse
662.56	44.961	MPG
707.521	0	rinse
