onset	duration	condition
2.025	36.046	tasteless
38.071	0	rinse
53.071	44.977	Sucrose
98.048	0	rinse
113.048	44.967	NaCl
158.015	0	rinse
173.016	36	citric_acid
209.016	0	rinse
224.016	36.336	tasteless
260.352	0	rinse
275.344	54	Sucrose
329.344	0	rinse
344.984	45.08	NaCl
390.064	0	rinse
405.063	53.97	tasteless
459.033	0	rinse
474.032	35.952	MPG
509.984	0	rinse
524.976	53.976	citric_acid
578.952	0	rinse
593.944	45	MPG
638.944	0	rinse
653.945	53.9989999999999	tasteless
707.944	0	rinse
