onset	duration	condition
2.017	45.031	citric_acid
47.048	0	rinse
62.047	36	tasteless
98.047	0	rinse
113.047	54	MPG
167.047	0	rinse
182.055	44.993	tasteless
227.048	0	rinse
242.056	36.032	Sucrose
278.088	0	rinse
293.08	44.999	tasteless
338.079	0	rinse
353.096	54.016	NaCl
407.112	0	rinse
422.112	45	citric_acid
467.112	0	rinse
482.111	54.001	tasteless
536.112	0	rinse
551.12	35.991	NaCl
587.111	0	rinse
602.111	45.001	Sucrose
647.112	0	rinse
662.128	44.9839999999999	MPG
707.112	0	rinse
