onset	duration	condition
2.063	54.041	tasteless
56.104	0	rinse
71.104	45.009	MPG
116.113	0	rinse
131.104	35.976	citric_acid
167.08	0	rinse
182.096	45.008	tasteless
227.104	0	rinse
242.113	44.991	Sucrose
287.104	0	rinse
302.104	36.008	MPG
338.112	0	rinse
353.104	45.009	NaCl
398.113	0	rinse
413.105	44.999	tasteless
458.104	0	rinse
473.104	53.968	citric_acid
527.072	0	rinse
542.072	44.976	NaCl
587.048	0	rinse
602.072	53.976	Sucrose
656.048	0	rinse
671.048	36	tasteless
707.048	0	rinse
