onset	duration	condition
2.009	45.038	citric_acid
47.047	0	rinse
62.063	35.992	tasteless
98.055	0	rinse
113.079	54.008	MPG
167.087	0	rinse
182.095	44.977	tasteless
227.072	0	rinse
242.071	36.024	Sucrose
278.095	0	rinse
293.095	44.976	tasteless
338.071	0	rinse
353.072	54.008	NaCl
407.08	0	rinse
422.096	44.999	citric_acid
467.095	0	rinse
482.095	53.968	tasteless
536.063	0	rinse
551.08	35.991	NaCl
587.071	0	rinse
602.08	44.9599999999999	Sucrose
647.04	0	rinse
662.039	45.001	MPG
707.04	0	rinse
