onset	duration	condition
2.039	54.041	tasteless
56.08	0	rinse
71.08	44.999	MPG
116.079	0	rinse
131.079	35.968	citric_acid
167.047	0	rinse
182.048	44.968	tasteless
227.016	0	rinse
242.015	45.001	Sucrose
287.016	0	rinse
302.024	35.992	MPG
338.016	0	rinse
353.016	45	NaCl
398.016	0	rinse
413.016	45	tasteless
458.016	0	rinse
473.016	53.936	citric_acid
526.952	0	rinse
541.96	45	NaCl
586.96	0	rinse
601.96	54	Sucrose
655.96	0	rinse
670.96	36	tasteless
706.96	0	rinse
