onset	duration	condition
2.025	36.023	tasteless
38.048	0	rinse
53.048	44.968	Sucrose
98.016	0	rinse
113.016	44.944	NaCl
157.96	0	rinse
172.951	36.001	citric_acid
208.952	0	rinse
223.951	35.976	tasteless
259.927	0	rinse
274.928	53.991	Sucrose
328.919	0	rinse
343.92	45	NaCl
388.92	0	rinse
403.896	54	tasteless
457.896	0	rinse
472.896	36	MPG
508.896	0	rinse
523.896	53.9690000000001	citric_acid
577.865	0	rinse
592.864	45	MPG
637.864	0	rinse
652.864	54	tasteless
706.864	0	rinse
