onset	duration	condition
2.022	54.026	tasteless
56.048	0	rinse
71.048	45.001	MPG
116.049	0	rinse
131.064	36.009	citric_acid
167.073	0	rinse
182.088	44.992	tasteless
227.08	0	rinse
242.073	44.975	Sucrose
287.048	0	rinse
302.048	36	MPG
338.048	0	rinse
353.064	44.985	NaCl
398.049	0	rinse
413.049	45.008	tasteless
458.057	0	rinse
473.049	54.008	citric_acid
527.057	0	rinse
542.065	45.0079999999999	NaCl
587.073	0	rinse
602.08	53.992	Sucrose
656.072	0	rinse
671.08	35.992	tasteless
707.072	0	rinse
