onset	duration	condition
2.048	45.056	citric_acid
47.104	0	rinse
62.103	35.977	tasteless
98.08	0	rinse
113.071	53.976	MPG
167.047	0	rinse
182.047	45.017	tasteless
227.064	0	rinse
242.08	35.992	Sucrose
278.072	0	rinse
293.072	45	tasteless
338.072	0	rinse
353.072	54.016	NaCl
407.088	0	rinse
422.104	45.009	citric_acid
467.113	0	rinse
482.104	54.001	tasteless
536.105	0	rinse
551.104	36.024	NaCl
587.128	0	rinse
602.112	44.9920000000001	Sucrose
647.104	0	rinse
662.104	45	MPG
707.104	0	rinse
