onset	duration	condition
2.068	45.067	citric_acid
47.135	0	rinse
62.135	36	tasteless
98.135	0	rinse
113.135	54.304	MPG
167.439	0	rinse
182.447	44.993	tasteless
227.44	0	rinse
242.455	35.985	Sucrose
278.44	0	rinse
293.439	45	tasteless
338.439	0	rinse
353.456	53.984	NaCl
407.44	0	rinse
422.456	45.463	citric_acid
467.919	0	rinse
482.935	54.008	tasteless
536.943	0	rinse
551.943	36	NaCl
587.943	0	rinse
602.96	44.9839999999999	Sucrose
647.944	0	rinse
663.792	45.023	MPG
708.815	0	rinse
