onset	duration	condition
2.066	45.886	citric_acid
47.952	0	rinse
63.913	35.999	tasteless
99.912	0	rinse
114.913	53.936	MPG
168.849	0	rinse
183.849	45.007	tasteless
228.856	0	rinse
243.848	35.968	Sucrose
279.816	0	rinse
294.817	44.943	tasteless
339.76	0	rinse
354.76	54	NaCl
408.76	0	rinse
423.76	45.153	citric_acid
468.913	0	rinse
483.913	53.952	tasteless
537.865	0	rinse
553.001	36.152	NaCl
589.153	0	rinse
604.153	44.992	Sucrose
649.145	0	rinse
664.809	45	MPG
709.809	0	rinse
