onset	duration	condition
2.034	45.038	MPG
47.072	0	rinse
62.072	44.935	tasteless
107.007	0	rinse
122.008	44.944	citric_acid
166.952	0	rinse
181.951	44.977	tasteless
226.928	0	rinse
241.904	35.992	NaCl
277.896	0	rinse
292.896	44.944	Sucrose
337.84	0	rinse
352.856	53.936	NaCl
406.792	0	rinse
421.8	53.976	tasteless
475.776	0	rinse
490.776	45.008	citric_acid
535.784	0	rinse
550.776	35.9680000000001	tasteless
586.744	0	rinse
601.728	35.961	Sucrose
637.689	0	rinse
652.68	54.008	MPG
706.688	0	rinse
