onset	duration	condition
2.041	45.038	citric_acid
47.079	0	rinse
62.079	35.992	tasteless
98.071	0	rinse
113.08	54.023	MPG
167.103	0	rinse
182.104	45.008	tasteless
227.112	0	rinse
242.104	35.976	Sucrose
278.08	0	rinse
293.088	44.992	tasteless
338.08	0	rinse
353.096	53.984	NaCl
407.08	0	rinse
422.08	44.968	citric_acid
467.048	0	rinse
482.048	54	tasteless
536.048	0	rinse
551.048	36	NaCl
587.048	0	rinse
602.048	44.968	Sucrose
647.016	0	rinse
662.016	45	MPG
707.016	0	rinse
