onset	duration	condition
2.025	36.886	tasteless
38.911	0	rinse
54.872	45.904	Sucrose
100.776	0	rinse
115.776	44.999	NaCl
160.775	0	rinse
175.776	36.479	citric_acid
212.255	0	rinse
227.256	36	tasteless
263.256	0	rinse
278.256	54.152	Sucrose
332.408	0	rinse
347.408	45.96	NaCl
393.368	0	rinse
408.368	54	tasteless
462.368	0	rinse
478.304	36.888	MPG
515.192	0	rinse
530.201	54.016	citric_acid
584.217	0	rinse
599.201	44.999	MPG
644.2	0	rinse
659.192	54	tasteless
713.192	0	rinse
