onset	duration	condition
2.057	45.047	MPG
47.104	0	rinse
62.105	44.975	tasteless
107.08	0	rinse
122.08	45.001	citric_acid
167.081	0	rinse
182.081	46.407	tasteless
228.488	0	rinse
243.488	36	NaCl
279.488	0	rinse
294.488	45.449	Sucrose
339.937	0	rinse
354.937	54	NaCl
408.937	0	rinse
423.936	54.001	tasteless
477.937	0	rinse
492.936	45.001	citric_acid
537.937	0	rinse
552.937	36	tasteless
588.937	0	rinse
603.937	36.928	Sucrose
640.865	0	rinse
655.873	54.24	MPG
710.113	0	rinse
